Asset ID,Timestamp,X,Y
A2,2025-05-22 09:10:00,22.71,99.75
A2,2025-05-22 09:15:00,22.71,99.75
A2,2025-05-22 09:20:00,23.71,103.34
A2,2025-05-22 09:25:00,26.3,103.34
A2,2025-05-22 09:30:00,28.03,99.57
A2,2025-05-22 09:35:00,27.75,98.61
A2,2025-05-22 09:40:00,27.21,97.71
A2,2025-05-22 09:45:00,25.99,97.5
A2,2025-05-22 09:50:00,27.73,96.97
A2,2025-05-22 09:55:00,25.34,95.49
A2,2025-05-22 10:00:00,27.47,95.53
A2,2025-05-22 10:05:00,26.61,94.6
A2,2025-05-22 10:10:00,23.37,96.21
A2,2025-05-22 10:15:00,28.03,99.57
A2,2025-05-22 10:20:00,29.13,97.2
A2,2025-05-22 10:25:00,28.97,97.97
A2,2025-05-22 10:30:00,31.84,99.62
A2,2025-05-22 10:35:00,30.13,99.29
A2,2025-05-22 10:40:00,31.04,96.34
A2,2025-05-22 10:45:00,26.65,97.51
A2,2025-05-22 10:50:00,25.63,99.61
A2,2025-05-22 10:55:00,27.47,95.53
A2,2025-05-22 11:00:00,26.96,98.96
A2,2025-05-22 11:05:00,28.03,99.57
A2,2025-05-22 11:10:00,26.86,102.0
A2,2025-05-22 11:15:00,28.85,101.07
A2,2025-05-22 11:20:00,31.87,102.84
A2,2025-05-22 11:25:00,34.41,100.44
A2,2025-05-22 11:30:00,35.62,100.33
A2,2025-05-22 11:35:00,35.63,101.82
A2,2025-05-22 11:40:00,33.19,101.74
A2,2025-05-22 11:45:00,28.85,101.07
A2,2025-05-22 11:50:00,30.94,103.68
A2,2025-05-22 11:55:00,30.94,103.68
A2,2025-05-22 12:00:00,30.94,103.68
A2,2025-05-22 12:05:00,31.65,102.02
A2,2025-05-22 12:10:00,28.04,99.94
A2,2025-05-22 12:15:00,31.84,99.62
A2,2025-05-22 12:20:00,31.71,99.35
A2,2025-05-22 12:25:00,288.91,277.49
A2,2025-05-22 12:30:00,29.42,98.75
A2,2025-05-22 12:35:00,29.42,98.75
A2,2025-05-22 12:40:00,234.76,206.36
A2,2025-05-22 12:45:00,28.25,97.76
A2,2025-05-22 12:50:00,28.9,98.54
A2,2025-05-22 12:55:00,245.05,204.52
A2,2025-05-22 13:00:00,30.04,99.26
A2,2025-05-22 13:05:00,31.53,101.67
A2,2025-05-22 13:10:00,33.58,106.62
A2,2025-05-22 13:15:00,34.45,108.51
A2,2025-05-22 13:20:00,31.35,107.95
A2,2025-05-22 13:25:00,31.35,107.95
A2,2025-05-22 13:30:00,29.4,106.68
A2,2025-05-22 13:35:00,28.22,107.52
A2,2025-05-22 13:40:00,224.62,297.08
A2,2025-05-22 13:45:00,28.22,107.52
A2,2025-05-22 13:50:00,299.64,299.5
A2,2025-05-22 13:55:00,28.72,105.99
A2,2025-05-22 14:00:00,28.72,105.99
A2,2025-05-22 14:05:00,28.23,109.06
A2,2025-05-22 14:10:00,24.83,108.86
A2,2025-05-22 14:15:00,297.78,289.53
A2,2025-05-22 14:20:00,25.63,99.61
A2,2025-05-22 14:25:00,25.99,97.5
A2,2025-05-22 14:30:00,25.99,97.5
A2,2025-05-22 14:35:00,22.67,97.26
A2,2025-05-22 14:40:00,22.04,98.66
A2,2025-05-22 14:45:00,23.49,95.23
A2,2025-05-22 14:50:00,23.86,93.61
A2,2025-05-22 14:55:00,23.86,93.61
A2,2025-05-22 15:00:00,29.4,106.68
A2,2025-05-22 15:05:00,28.85,101.07
A2,2025-05-22 15:10:00,28.85,101.07
A2,2025-05-22 15:15:00,25.99,101.1
A2,2025-05-22 15:20:00,27.73,96.97
A2,2025-05-22 15:25:00,26.86,102.0
A2,2025-05-22 15:30:00,26.38,101.23
A2,2025-05-22 15:35:00,24.77,100.4
A2,2025-05-22 15:40:00,25.86,100.43
A2,2025-05-22 15:45:00,25.86,100.43
A2,2025-05-22 15:50:00,26.53,97.31
A2,2025-05-22 15:55:00,26.53,97.31
A2,2025-05-22 16:00:00,34.45,108.51
A2,2025-05-22 16:05:00,32.21,113.11
A2,2025-05-22 16:10:00,29.46,112.84
A2,2025-05-22 16:15:00,29.46,112.84
A2,2025-05-22 16:20:00,28.79,108.14
A2,2025-05-22 16:25:00,29.04,109.14
A2,2025-05-22 16:30:00,26.2,111.7
A2,2025-05-22 16:35:00,25.81,111.8
A2,2025-05-22 16:40:00,26.75,112.21
A2,2025-05-22 16:45:00,25.45,109.75
A2,2025-05-22 16:50:00,28.0,109.18
A2,2025-05-22 16:55:00,29.7,107.59
A2,2025-05-22 17:00:00,29.7,107.59
A2,2025-05-22 17:05:00,34.41,100.44
A2,2025-05-22 17:10:00,34.15,98.44
A2,2025-05-22 17:15:00,34.3,99.76
A3,2025-05-22 09:00:00,106.04,48.22
A3,2025-05-22 09:05:00,294.32,203.07
A3,2025-05-22 09:10:00,107.59,45.85
A3,2025-05-22 09:15:00,108.54,47.99
A3,2025-05-22 09:20:00,107.81,48.31
A3,2025-05-22 09:25:00,107.05,48.39
A3,2025-05-22 09:30:00,107.54,47.73
A3,2025-05-22 09:35:00,104.76,49.32
A3,2025-05-22 09:40:00,105.95,48.53
A3,2025-05-22 09:45:00,105.58,49.49
A3,2025-05-22 09:50:00,108.3,46.41
A3,2025-05-22 09:55:00,108.45,47.98
A3,2025-05-22 10:00:00,108.45,47.98
A3,2025-05-22 10:05:00,109.9,48.29
A3,2025-05-22 10:10:00,111.61,49.44
A3,2025-05-22 10:15:00,112.98,48.5
A3,2025-05-22 10:20:00,260.76,240.1
A3,2025-05-22 10:25:00,112.46,42.82
A3,2025-05-22 10:30:00,112.39,42.66
A3,2025-05-22 10:35:00,112.19,44.01
A3,2025-05-22 10:40:00,113.34,43.39
A3,2025-05-22 10:45:00,115.95,44.06
A3,2025-05-22 10:50:00,114.65,42.31
A3,2025-05-22 10:55:00,111.45,45.01
A3,2025-05-22 11:00:00,105.95,48.53
A3,2025-05-22 11:05:00,112.39,42.66
A3,2025-05-22 11:10:00,112.73,44.79
A3,2025-05-22 11:15:00,265.14,204.18
A3,2025-05-22 11:20:00,113.61,44.36
A3,2025-05-22 11:25:00,115.54,44.56
A3,2025-05-22 11:30:00,114.13,45.73
A3,2025-05-22 11:35:00,116.59,46.21
A3,2025-05-22 11:40:00,115.16,47.71
A3,2025-05-22 11:45:00,115.43,46.17
A3,2025-05-22 11:50:00,115.1,47.97
A3,2025-05-22 11:55:00,114.3,47.38
A3,2025-05-22 12:00:00,111.89,46.6
A3,2025-05-22 12:05:00,114.42,48.2
A3,2025-05-22 12:10:00,114.42,48.2
A3,2025-05-22 12:15:00,112.9,49.24
A3,2025-05-22 12:20:00,113.83,50.58
A3,2025-05-22 12:25:00,113.83,50.58
A3,2025-05-22 12:30:00,111.47,52.29
A3,2025-05-22 12:35:00,113.06,53.95
A3,2025-05-22 12:40:00,113.06,53.95
A3,2025-05-22 12:45:00,114.44,52.25
A3,2025-05-22 12:50:00,114.44,52.25
A3,2025-05-22 12:55:00,116.86,53.89
A3,2025-05-22 13:00:00,113.21,55.43
A3,2025-05-22 13:05:00,112.98,48.5
A3,2025-05-22 13:10:00,287.46,256.08
A3,2025-05-22 13:15:00,115.52,47.83
A3,2025-05-22 13:20:00,118.4,49.09
A3,2025-05-22 13:25:00,123.35,46.39
A3,2025-05-22 13:30:00,121.19,44.42
A3,2025-05-22 13:35:00,121.19,44.42
A3,2025-05-22 13:40:00,125.53,43.81
A3,2025-05-22 13:45:00,127.51,45.47
A3,2025-05-22 13:50:00,127.51,45.47
A3,2025-05-22 13:55:00,127.51,45.47
A3,2025-05-22 14:00:00,127.63,46.45
A3,2025-05-22 14:05:00,127.71,49.35
A3,2025-05-22 14:10:00,125.24,47.54
A3,2025-05-22 14:15:00,126.82,49.71
A3,2025-05-22 14:20:00,127.26,47.24
A3,2025-05-22 14:25:00,124.23,47.53
A3,2025-05-22 14:30:00,132.51,47.49
A3,2025-05-22 14:35:00,132.49,43.2
A3,2025-05-22 14:40:00,131.06,39.69
A3,2025-05-22 14:45:00,132.12,35.76
A3,2025-05-22 14:50:00,136.75,35.59
A3,2025-05-22 14:55:00,136.75,35.59
A3,2025-05-22 15:00:00,138.14,33.75
A3,2025-05-22 15:05:00,114.44,52.25
A3,2025-05-22 15:10:00,114.44,52.25
A3,2025-05-22 15:15:00,114.44,52.25
A3,2025-05-22 15:20:00,116.61,51.51
A3,2025-05-22 15:25:00,114.19,48.68
A3,2025-05-22 15:30:00,114.76,51.67
A3,2025-05-22 15:35:00,116.03,55.15
A3,2025-05-22 15:40:00,117.98,56.54
A3,2025-05-22 15:45:00,205.83,265.99
A3,2025-05-22 15:50:00,115.54,58.79
A3,2025-05-22 15:55:00,118.04,60.5
A3,2025-05-22 16:00:00,118.04,60.5
A3,2025-05-22 16:05:00,117.5,59.52
A3,2025-05-22 16:10:00,118.25,57.04
A3,2025-05-22 16:15:00,114.44,52.25
A3,2025-05-22 16:20:00,114.44,52.25
A3,2025-05-22 16:25:00,116.86,53.89
A3,2025-05-22 16:30:00,115.91,57.98
A3,2025-05-22 16:35:00,114.9,55.63
A3,2025-05-22 16:40:00,117.4,54.8
A3,2025-05-22 16:45:00,117.4,54.8
A3,2025-05-22 16:50:00,117.4,54.8
A3,2025-05-22 16:55:00,115.34,55.0
A3,2025-05-22 17:00:00,115.34,55.0
A3,2025-05-22 17:05:00,115.39,56.55
A3,2025-05-22 17:10:00,113.9,54.65
A3,2025-05-22 17:15:00,113.9,54.65
A4,2025-05-22 09:00:00,132.12,105.36
A4,2025-05-22 09:05:00,133.79,103.75
A4,2025-05-22 09:10:00,136.79,104.66
A4,2025-05-22 09:15:00,138.84,105.71
A4,2025-05-22 09:20:00,277.58,253.54
A4,2025-05-22 09:25:00,140.49,105.65
A4,2025-05-22 09:30:00,239.36,216.81
A4,2025-05-22 09:35:00,139.39,105.69
A4,2025-05-22 09:40:00,141.16,107.63
A4,2025-05-22 09:45:00,142.74,107.09
A4,2025-05-22 09:50:00,142.74,107.09
A4,2025-05-22 09:55:00,140.92,108.76
A4,2025-05-22 10:00:00,142.43,109.65
A4,2025-05-22 10:05:00,142.43,109.65
A4,2025-05-22 10:10:00,142.43,109.65
A4,2025-05-22 10:15:00,142.43,109.65
A4,2025-05-22 10:20:00,141.6,111.16
A4,2025-05-22 10:25:00,144.19,107.7
A4,2025-05-22 10:30:00,142.03,108.88
A4,2025-05-22 10:35:00,142.03,108.88
A4,2025-05-22 10:40:00,137.75,105.91
A4,2025-05-22 10:45:00,136.12,104.82
A4,2025-05-22 10:50:00,134.92,105.73
A4,2025-05-22 10:55:00,136.68,102.46
A4,2025-05-22 11:00:00,134.19,102.52
A4,2025-05-22 11:05:00,136.53,100.31
A4,2025-05-22 11:10:00,139.57,100.15
A4,2025-05-22 11:15:00,140.68,98.18
A4,2025-05-22 11:20:00,142.32,94.84
A4,2025-05-22 11:25:00,145.27,93.3
A4,2025-05-22 11:30:00,147.99,92.3
A4,2025-05-22 11:35:00,147.76,95.82
A4,2025-05-22 11:40:00,150.82,92.27
A4,2025-05-22 11:45:00,153.74,92.21
A4,2025-05-22 11:50:00,152.82,97.45
A4,2025-05-22 11:55:00,152.18,99.08
A4,2025-05-22 12:00:00,153.96,99.69
A4,2025-05-22 12:05:00,156.14,101.14
A4,2025-05-22 12:10:00,154.71,100.18
A4,2025-05-22 12:15:00,159.46,98.11
A4,2025-05-22 12:20:00,162.31,98.55
A4,2025-05-22 12:25:00,165.07,98.33
A4,2025-05-22 12:30:00,168.72,94.67
A4,2025-05-22 12:35:00,132.12,105.36
A4,2025-05-22 12:40:00,288.67,210.18
A4,2025-05-22 12:45:00,133.93,104.27
A4,2025-05-22 12:50:00,133.4,105.58
A4,2025-05-22 12:55:00,133.4,105.58
A4,2025-05-22 13:00:00,134.28,106.26
A4,2025-05-22 13:05:00,135.47,105.8
A4,2025-05-22 13:10:00,135.34,106.85
A4,2025-05-22 13:15:00,133.61,103.09
A4,2025-05-22 13:20:00,134.6,103.09
A4,2025-05-22 13:25:00,134.6,103.09
A4,2025-05-22 13:30:00,132.3,105.37
A4,2025-05-22 13:35:00,130.54,106.02
A4,2025-05-22 13:40:00,132.17,102.52
A4,2025-05-22 13:45:00,132.74,104.67
A4,2025-05-22 13:50:00,131.68,104.97
A4,2025-05-22 13:55:00,136.79,104.66
A4,2025-05-22 14:00:00,133.93,104.27
A4,2025-05-22 14:05:00,133.93,104.27
A4,2025-05-22 14:10:00,133.93,104.27
A4,2025-05-22 14:15:00,142.03,108.88
A4,2025-05-22 14:20:00,139.68,111.26
A4,2025-05-22 14:25:00,137.81,112.63
A4,2025-05-22 14:30:00,138.53,111.24
A4,2025-05-22 14:35:00,141.51,107.89
A4,2025-05-22 14:40:00,147.76,95.82
A4,2025-05-22 14:45:00,149.53,99.75
A4,2025-05-22 14:50:00,147.97,102.12
A4,2025-05-22 14:55:00,147.97,102.12
A4,2025-05-22 15:00:00,136.12,104.82
A4,2025-05-22 15:05:00,135.55,105.46
A4,2025-05-22 15:10:00,135.55,105.46
A4,2025-05-22 15:15:00,139.43,106.31
A4,2025-05-22 15:20:00,139.4,103.48
A4,2025-05-22 15:25:00,137.81,112.63
A4,2025-05-22 15:30:00,137.69,114.67
A4,2025-05-22 15:35:00,140.35,115.66
A4,2025-05-22 15:40:00,139.75,113.75
A4,2025-05-22 15:45:00,149.53,99.75
A4,2025-05-22 15:50:00,150.25,104.84
A4,2025-05-22 15:55:00,150.56,104.52
A4,2025-05-22 16:00:00,151.89,107.71
A4,2025-05-22 16:05:00,152.66,107.52
A4,2025-05-22 16:10:00,149.21,105.47
A4,2025-05-22 16:15:00,146.52,107.78
A4,2025-05-22 16:20:00,146.66,108.72
A4,2025-05-22 16:25:00,146.68,105.1
A4,2025-05-22 16:30:00,144.18,105.44
A4,2025-05-22 16:35:00,144.81,102.93
A4,2025-05-22 16:40:00,145.72,103.46
A4,2025-05-22 16:45:00,146.96,104.52
A4,2025-05-22 16:50:00,146.47,106.81
A4,2025-05-22 16:55:00,162.31,98.55
A4,2025-05-22 17:00:00,164.31,96.23
A4,2025-05-22 17:05:00,163.48,100.44
A4,2025-05-22 17:10:00,163.13,99.53
A4,2025-05-22 17:15:00,164.37,99.77
A5,2025-05-22 09:00:00,30.1,87.29
A5,2025-05-22 09:05:00,29.74,87.56
A5,2025-05-22 09:10:00,31.65,87.77
A5,2025-05-22 09:15:00,31.97,85.95
A5,2025-05-22 09:20:00,31.61,88.08
A5,2025-05-22 09:25:00,31.61,88.08
A5,2025-05-22 09:30:00,25.53,89.42
A5,2025-05-22 09:35:00,22.85,91.17
A5,2025-05-22 09:40:00,25.66,87.8
A5,2025-05-22 09:45:00,23.84,86.3
A5,2025-05-22 09:50:00,22.63,87.37
A5,2025-05-22 09:55:00,23.11,87.03
A5,2025-05-22 10:00:00,23.11,87.03
A5,2025-05-22 10:05:00,24.7,87.71
A5,2025-05-22 10:10:00,26.37,83.89
A5,2025-05-22 10:15:00,27.4,86.03
A5,2025-05-22 10:20:00,30.76,88.07
A5,2025-05-22 10:25:00,30.12,87.59
A5,2025-05-22 10:30:00,31.07,90.49
A5,2025-05-22 10:35:00,227.94,240.03
A5,2025-05-22 10:40:00,31.87,89.21
A5,2025-05-22 10:45:00,32.07,88.48
A5,2025-05-22 10:50:00,32.07,88.48
A5,2025-05-22 10:55:00,32.07,88.48
A5,2025-05-22 11:00:00,33.44,86.8
A5,2025-05-22 11:05:00,33.44,86.8
A5,2025-05-22 11:10:00,32.74,88.8
A5,2025-05-22 11:15:00,28.13,89.15
A5,2025-05-22 11:20:00,28.13,89.15
A5,2025-05-22 11:25:00,28.32,91.22
A5,2025-05-22 11:30:00,30.6,93.99
A5,2025-05-22 11:35:00,31.92,94.01
A5,2025-05-22 11:40:00,29.08,92.22
A5,2025-05-22 11:45:00,31.96,90.06
A5,2025-05-22 11:50:00,28.24,91.61
A5,2025-05-22 11:55:00,26.77,89.07
A5,2025-05-22 12:00:00,28.15,89.04
A5,2025-05-22 12:05:00,29.74,87.56
A5,2025-05-22 12:10:00,33.52,87.06
A5,2025-05-22 12:15:00,31.55,86.15
A5,2025-05-22 12:20:00,35.28,85.64
A5,2025-05-22 12:25:00,34.99,86.09
A5,2025-05-22 12:30:00,35.05,84.29
A5,2025-05-22 12:35:00,36.03,81.91
A5,2025-05-22 12:40:00,30.6,93.99
A5,2025-05-22 12:45:00,30.6,93.99
A5,2025-05-22 12:50:00,31.39,94.37
A5,2025-05-22 12:55:00,27.09,92.98
A5,2025-05-22 13:00:00,26.77,89.07
A5,2025-05-22 13:05:00,23.94,92.06
A5,2025-05-22 13:10:00,23.15,97.02
A5,2025-05-22 13:15:00,23.94,96.23
A5,2025-05-22 13:20:00,25.19,94.59
A5,2025-05-22 13:25:00,23.19,92.86
A5,2025-05-22 13:30:00,23.19,92.86
A5,2025-05-22 13:35:00,21.86,94.49
A5,2025-05-22 13:40:00,21.44,94.1
A5,2025-05-22 13:45:00,20.34,91.98
A5,2025-05-22 13:50:00,18.93,94.99
A5,2025-05-22 13:55:00,23.51,93.57
A5,2025-05-22 14:00:00,22.08,95.57
A5,2025-05-22 14:05:00,22.08,95.57
A5,2025-05-22 14:10:00,22.08,95.57
A5,2025-05-22 14:15:00,22.86,96.08
A5,2025-05-22 14:20:00,18.62,99.28
A5,2025-05-22 14:25:00,22.89,100.51
A5,2025-05-22 14:30:00,25.38,100.8
A5,2025-05-22 14:35:00,27.1,101.82
A5,2025-05-22 14:40:00,28.18,102.65
A5,2025-05-22 14:45:00,28.36,102.92
A5,2025-05-22 14:50:00,24.72,101.73
A5,2025-05-22 14:55:00,31.39,94.37
A5,2025-05-22 15:00:00,23.51,93.57
A5,2025-05-22 15:05:00,21.12,94.36
A5,2025-05-22 15:10:00,21.12,94.36
A5,2025-05-22 15:15:00,20.68,92.96
A5,2025-05-22 15:20:00,20.4,91.71
A5,2025-05-22 15:25:00,20.45,93.16
A5,2025-05-22 15:30:00,23.2,93.12
A5,2025-05-22 15:35:00,23.2,93.12
A5,2025-05-22 15:40:00,24.03,92.63
A5,2025-05-22 15:45:00,23.3,91.95
A5,2025-05-22 15:50:00,23.3,91.95
A5,2025-05-22 15:55:00,23.3,91.95
A5,2025-05-22 16:00:00,203.01,254.16
A5,2025-05-22 16:05:00,23.3,91.95
A5,2025-05-22 16:10:00,26.26,89.71
A5,2025-05-22 16:15:00,26.26,89.71
A5,2025-05-22 16:20:00,21.32,90.7
A5,2025-05-22 16:25:00,21.32,90.7
A5,2025-05-22 16:30:00,252.08,234.26
A5,2025-05-22 16:35:00,21.91,88.57
A5,2025-05-22 16:40:00,21.91,88.57
A5,2025-05-22 16:45:00,25.53,87.51
A5,2025-05-22 16:50:00,28.76,88.24
A5,2025-05-22 16:55:00,30.97,89.77
A5,2025-05-22 17:00:00,32.56,91.76
A5,2025-05-22 17:05:00,33.8,87.18
A5,2025-05-22 17:10:00,33.8,87.18
A5,2025-05-22 17:15:00,37.25,89.77
A6,2025-05-22 09:00:00,67.87,84.05
A6,2025-05-22 09:05:00,70.65,83.35
A6,2025-05-22 09:10:00,256.35,227.39
A6,2025-05-22 09:15:00,70.28,86.96
A6,2025-05-22 09:20:00,67.98,86.07
A6,2025-05-22 09:25:00,67.25,85.73
A6,2025-05-22 09:30:00,66.57,85.75
A6,2025-05-22 09:35:00,70.48,85.75
A6,2025-05-22 09:40:00,71.17,84.66
A6,2025-05-22 09:45:00,67.97,83.99
A6,2025-05-22 09:50:00,63.35,82.29
A6,2025-05-22 09:55:00,63.98,84.39
A6,2025-05-22 10:00:00,63.38,82.83
A6,2025-05-22 10:05:00,62.0,81.48
A6,2025-05-22 10:10:00,61.56,81.95
A6,2025-05-22 10:15:00,60.69,81.94
A6,2025-05-22 10:20:00,65.51,83.78
A6,2025-05-22 10:25:00,65.96,80.95
A6,2025-05-22 10:30:00,69.34,81.54
A6,2025-05-22 10:35:00,70.98,78.76
A6,2025-05-22 10:40:00,70.85,78.16
A6,2025-05-22 10:45:00,69.9,77.57
A6,2025-05-22 10:50:00,72.58,80.5
A6,2025-05-22 10:55:00,71.65,80.94
A6,2025-05-22 11:00:00,72.09,84.0
A6,2025-05-22 11:05:00,70.46,84.38
A6,2025-05-22 11:10:00,72.76,81.62
A6,2025-05-22 11:15:00,71.66,81.73
A6,2025-05-22 11:20:00,71.66,81.73
A6,2025-05-22 11:25:00,69.07,85.54
A6,2025-05-22 11:30:00,69.07,85.54
A6,2025-05-22 11:35:00,66.08,82.6
A6,2025-05-22 11:40:00,66.08,82.6
A6,2025-05-22 11:45:00,66.19,84.89
A6,2025-05-22 11:50:00,63.5,84.17
A6,2025-05-22 11:55:00,65.39,85.26
A6,2025-05-22 12:00:00,66.86,82.06
A6,2025-05-22 12:05:00,65.69,84.54
A6,2025-05-22 12:10:00,296.76,235.91
A6,2025-05-22 12:15:00,70.85,78.16
A6,2025-05-22 12:20:00,69.77,76.14
A6,2025-05-22 12:25:00,70.3,76.12
A6,2025-05-22 12:30:00,70.3,76.12
A6,2025-05-22 12:35:00,68.27,77.22
A6,2025-05-22 12:40:00,68.27,77.22
A6,2025-05-22 12:45:00,68.27,77.22
A6,2025-05-22 12:50:00,71.5,81.17
A6,2025-05-22 12:55:00,71.5,81.17
A6,2025-05-22 13:00:00,67.97,83.99
A6,2025-05-22 13:05:00,70.82,84.51
A6,2025-05-22 13:10:00,70.82,84.51
A6,2025-05-22 13:15:00,70.73,86.29
A6,2025-05-22 13:20:00,74.05,88.46
A6,2025-05-22 13:25:00,72.51,85.89
A6,2025-05-22 13:30:00,70.91,88.99
A6,2025-05-22 13:35:00,72.58,80.5
A6,2025-05-22 13:40:00,74.1,82.76
A6,2025-05-22 13:45:00,77.05,81.05
A6,2025-05-22 13:50:00,77.22,80.15
A6,2025-05-22 13:55:00,73.26,81.74
A6,2025-05-22 14:00:00,73.27,80.16
A6,2025-05-22 14:05:00,63.98,84.39
A6,2025-05-22 14:10:00,64.14,82.71
A6,2025-05-22 14:15:00,62.12,81.41
A6,2025-05-22 14:20:00,61.28,80.72
A6,2025-05-22 14:25:00,64.58,78.86
A6,2025-05-22 14:30:00,67.17,78.7
A6,2025-05-22 14:35:00,70.3,76.43
A6,2025-05-22 14:40:00,70.3,76.43
A6,2025-05-22 14:45:00,72.08,78.44
A6,2025-05-22 14:50:00,72.08,78.44
A6,2025-05-22 14:55:00,72.08,78.44
A6,2025-05-22 15:00:00,72.08,78.44
A6,2025-05-22 15:05:00,68.53,78.99
A6,2025-05-22 15:10:00,66.24,79.76
A6,2025-05-22 15:15:00,63.43,81.27
A6,2025-05-22 15:20:00,62.58,78.81
A6,2025-05-22 15:25:00,61.01,80.77
A6,2025-05-22 15:30:00,247.52,240.63
A6,2025-05-22 15:35:00,233.94,223.99
A6,2025-05-22 15:40:00,70.73,86.29
